Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Josh Allen,QB,['BUF'],3,54.4593,18.1531,0.6119,0.2533,38.9873,0.722,0.5415,15.4719,0.9101,0,0,0
Jayden Daniels,QB,['WAS'],3,36.5501,12.1834,0.3206,0.1549,24.0127,0.3937,0.316,12.5374,0.3299,0,0,0
Derek Carr,QB,['NO'],3,25.505,8.5017,0.3696,0.1165,26.041,0.5918,0.4069,-0.536,-0.1072,0,0,0
Lamar Jackson,QB,['BAL'],3,23.1526,7.7175,0.1852,0.0887,14.1952,0.2406,0.1577,8.9574,0.2559,0,0,0
Aaron Rodgers,QB,['NYJ'],3,21.9184,7.3061,0.2382,0.0996,20.8558,0.3596,0.2425,1.0626,0.1771,0,0,0
Malik Willis,QB,['GB'],3,19.8851,6.6284,0.4323,0.0805,11.6708,0.4668,0.3433,8.2143,0.6845,0,0,0
Kyler Murray,QB,['ARI'],3,17.9042,5.9681,0.1773,0.0799,9.4891,0.1608,0.1103,8.4151,0.561,0,0,0
Brock Purdy,QB,['SF'],3,16.4638,5.4879,0.1524,0.0651,17.127,0.2482,0.1803,-0.6632,-0.051,0,0,0
Jalen Hurts,QB,['PHI'],3,15.4313,5.1438,0.1135,0.0594,11.1148,0.1544,0.109,4.3166,0.127,0,0,0
Andy Dalton,QB,['CAR'],2,13.5666,6.7833,0.3392,0.0587,16.0711,0.6181,0.4229,-2.5045,-1.2522,0,0,0
Geno Smith,QB,['SEA'],3,13.23,4.41,0.1161,0.0529,7.7414,0.1005,0.0752,5.4886,0.499,0,0,0
Justin Fields,QB,['PIT'],3,7.8305,2.6102,0.076,0.0321,17.6326,0.3206,0.2351,-9.8022,-0.3501,0,0,0
Sam Darnold,QB,['MIN'],3,7.2866,2.4289,0.0847,0.0342,8.1035,0.1529,0.1039,-0.8169,-0.1021,0,0,0
Jordan Love,QB,['GB'],1,5.2182,5.2182,0.1535,0.0211,5.2182,0.307,0.1535,0.0,0.0,0,0,0
Aidan O'Connell,QB,['LV'],1,4.7053,4.7053,0.3921,0.0202,4.7053,0.5228,0.3921,0.0,0.0,0,0,0
Joe Burrow,QB,['CIN'],3,4.5519,1.5173,0.0399,0.0211,4.014,0.055,0.039,0.538,0.0489,0,0,0
Patrick Mahomes,QB,['KC'],3,3.4114,1.1371,0.0325,0.0146,-1.5041,-0.0235,-0.0163,5.4484,0.454,-0.5328457264239255,-0.5328457264239255,-0.5328457264239255
Baker Mayfield,QB,['TB'],3,2.6688,0.8896,0.0297,0.0126,-2.5637,-0.042,-0.0313,5.2325,0.6541,0,0,0
Taysom Hill,QB,['NO'],2,2.6376,1.3188,0.2398,0.012,0.0,0.0,0.0,2.4855,0.3107,0.15203264520233106,0.07601632260116553,0.05067754840077702
Tyrod Taylor,QB,['NYJ'],1,2.3982,2.3982,0.2665,0.0109,1.7407,0.2901,0.2176,0.6574,0.6574,0,0,0
Davis Mills,QB,['HOU'],1,1.6145,1.6145,0.1345,0.0062,1.6145,0.2306,0.1345,0.0,0.0,0,0,0
Bo Nix,QB,['DEN'],3,-0.246,-0.082,-0.0019,-0.001,-9.9417,-0.14,-0.088,9.6957,0.5387,0,0,0
C.J. Stroud,QB,['HOU'],3,-1.6421,-0.5474,-0.0153,-0.0063,4.3713,0.0652,0.0442,-6.0134,-0.7517,0,0,0
Kirk Cousins,QB,['ATL'],3,-1.8858,-0.6286,-0.021,-0.0088,5.5566,0.0992,0.0662,-7.4424,-1.2404,0,0,0
Dak Prescott,QB,['DAL'],3,-2.6648,-0.8883,-0.021,-0.0101,-6.348,-0.0858,-0.052,3.6831,0.7366,0,0,0
Tim Boyle,QB,['MIA'],1,-3.6319,-3.6319,-0.2594,-0.0145,-4.0339,-0.5763,-0.3103,0.402,0.402,0,0,0
Matthew Stafford,QB,['LA'],3,-3.9469,-1.3156,-0.0391,-0.0171,-3.9469,-0.0572,-0.0391,0.0,0.0,0,0,0
Tua Tagovailoa,QB,['MIA'],2,-4.116,-2.058,-0.0633,-0.0164,-8.5118,-0.2128,-0.1373,4.3958,1.4653,0,0,0
Justin Herbert,QB,['LAC'],3,-4.2213,-1.4071,-0.0563,-0.0195,-0.0638,-0.0015,-0.001,-4.1575,-0.378,0,0,0
Drake Maye,QB,['NE'],1,-4.9274,-4.9274,-0.4927,-0.0218,-5.9675,-1.4919,-0.7459,1.0401,0.52,0,0,0
Jacoby Brissett,QB,['NE'],3,-6.341,-2.1137,-0.0813,-0.0281,-9.7693,-0.2326,-0.1416,3.4283,0.3809,0,0,0
